Value,Count,WHRALL,LIFE_FORM,WHRNUM,WHRNAME,WHRTYPE,WHRSIZE,WHRDENSITY,WHR10NUM,WHR10NAME,WHR13NUM,WHR13NAME,SOURCE_NAM,SOURCE_YEA
9961,185030.00000000000,DSCXX,SHRUB,17,Desert Scrub,DSC,X,X,40.00000000000,Desert,41,Desert Shrub,CALVEG-SouthInterior,2008
9962,69.00000000000,PPN5S,CONIFER,42,Ponderosa Pine,PPN,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2000
9963,36678.00000000000,DSCXX,SHRUB,17,Desert Scrub,DSC,X,X,40.00000000000,Desert,41,Desert Shrub,CALVEG-SouthInterior,2001
9964,672.00000000000,MHC4D,CONIFER,35,Montane Hardwood-Conifer,MHC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2009
9965,959.00000000000,RDW4M,CONIFER,44,Redwood,RDW,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2009
9966,205.00000000000,BOP5D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,5,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2009
9967,1.00000000000,MHC2S,CONIFER,35,Montane Hardwood-Conifer,MHC,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2000
9968,14286.00000000000,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-SouthInterior,2008
9969,11.00000000000,DRI2M,HARDWOOD,15,Desert Riparian,DRI,2,M,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthSierran,2008
9970,28288.00000000000,SGBXX,SHRUB,50,Sagebrush,SGB,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-SouthInterior,2001
9971,1263.00000000000,CPC4D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2009
9972,3448771.00000000000,JST2P,HARDWOOD,25,Joshua Tree,JST,2,P,40.00000000000,Desert,42,Desert Woodland,DFW-CentralMojave_MDEP/CALFIRE update,2000
9973,5.00000000000,CPC2D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,2,D,30.00000000000,Conifer,31,Conifer Forest,DFW-MidPennOpenSpace,2000
9974,167.00000000000,COW5D,HARDWOOD,10,Coastal Oak Woodland,COW,5,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2009
9975,3341.00000000000,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-SouthInterior,2001
9976,1095.00000000000,MRI3S,HARDWOOD,37,Montane Riparian,MRI,3,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2001
9977,277.00000000000,MHW2S,HARDWOOD,36,Montane Hardwood,MHW,2,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,2009
9978,387.00000000000,MHW2D,HARDWOOD,36,Montane Hardwood,MHW,2,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,2000
9979,9.00000000000,DRI2P,HARDWOOD,15,Desert Riparian,DRI,2,P,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthSierran,2008
9980,191.00000000000,DRI2P,HARDWOOD,15,Desert Riparian,DRI,2,P,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthInterior,2008
9981,366.00000000000,DRI2S,HARDWOOD,15,Desert Riparian,DRI,2,S,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthInterior,2008
9982,119.00000000000,DRI2M,HARDWOOD,15,Desert Riparian,DRI,2,M,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthInterior,2008
9983,406.00000000000,DRI3P,HARDWOOD,15,Desert Riparian,DRI,3,P,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthInterior,2008
9984,1701.00000000000,LACXX,WATER,28,Lacustrine,LAC,X,X,90.00000000000,Water,90,Water,CALVEG-SouthInterior,2008
9985,13.00000000000,ASP2P,HARDWOOD,5,Aspen,ASP,2,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2008
9986,259.00000000000,DRI2D,HARDWOOD,15,Desert Riparian,DRI,2,D,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthInterior,2001
9987,1934.00000000000,MRIXX,SHRUB,37,Montane Riparian,MRI,X,X,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2001
9988,5031.00000000000,VINXX,AGRICULTURE,75,Vineyard,VIN,X,X,10.00000000000,Agriculture,10,Agriculture,CALVEG-CentralCoast,2009
9989,3812.00000000000,LACXX,WATER,28,Lacustrine,LAC,X,X,90.00000000000,Water,90,Water,CALVEG-SouthInterior,2001
9990,32.00000000000,MRI5M,HARDWOOD,37,Montane Riparian,MRI,5,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthSierran/CALFIRE update,2007
9991,336.00000000000,MHW2M,HARDWOOD,36,Montane Hardwood,MHW,2,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,2000
9992,10.00000000000,MRI5P,HARDWOOD,37,Montane Riparian,MRI,5,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthSierran/CALFIRE update,2007
9993,20.00000000000,SCN3P,CONIFER,48,Subalpine Conifer,SCN,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2008
9994,212.00000000000,MRI4S,HARDWOOD,37,Montane Riparian,MRI,4,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2001
9995,165.00000000000,MRI3D,HARDWOOD,37,Montane Riparian,MRI,3,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2001
9996,4547.00000000000,BBRXX,SHRUB,7,Bitterbrush,BBR,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-SouthInterior,2008
9997,38510.00000000000,LACXX,WATER,28,Lacustrine,LAC,X,X,90.00000000000,Water,90,Water,CALVEG-CentralCoast,2009
9998,8498.00000000000,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.00000000000,Barren/Other,20,Barren/Other,CALVEG-SouthInterior,2001
9999,439.00000000000,VOW4S,HARDWOOD,55,Valley Oak Woodland,VOW,4,S,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2009
10000,231.00000000000,URBXP,URBAN,53,Urban,URB,X,P,80.00000000000,Urban,80,Urban,CALVEG-CentralCoast,2009
10001,426.00000000000,URBXS,URBAN,53,Urban,URB,X,S,80.00000000000,Urban,80,Urban,CALVEG-CentralCoast,2009
10002,143.00000000000,URBXD,URBAN,53,Urban,URB,X,D,80.00000000000,Urban,80,Urban,CALVEG-CentralCoast,2009
10003,176.00000000000,URBXM,URBAN,53,Urban,URB,X,M,80.00000000000,Urban,80,Urban,CALVEG-CentralCoast,2009
10004,1730.00000000000,WTMXX,HERBACEOUS,59,Wet Meadow,WTM,X,X,100.00000000000,Wetland,100,Wetland,CALVEG-SouthInterior,2008
10005,1032.00000000000,MRIXX,SHRUB,37,Montane Riparian,MRI,X,X,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2008
10006,11343.00000000000,WTMXX,HERBACEOUS,59,Wet Meadow,WTM,X,X,100.00000000000,Wetland,100,Wetland,CALVEG-SouthInterior,2001
10007,221.00000000000,BOW2P,HARDWOOD,9,Blue Oak Woodland,BOW,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2009
10008,3317.00000000000,LACXX,WATER,28,Lacustrine,LAC,X,X,90.00000000000,Water,90,Water,DFW-McKenziePreserve,2009
10009,5550.00000000000,BOW3S,HARDWOOD,9,Blue Oak Woodland,BOW,3,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10010,528.00000000000,BOP4P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10011,3691.00000000000,BOP3P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10012,17808.00000000000,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.00000000000,Barren/Other,20,Barren/Other,CALVEG-SouthInterior,2008
10013,1939.00000000000,BOP3M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10014,847.00000000000,BOP4M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10015,413.00000000000,BOP3S,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10016,600.00000000000,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.00000000000,Shrub,70,Shrub,DFW-McKenziePreserve,2009
10017,9088.00000000000,BOW3P,HARDWOOD,9,Blue Oak Woodland,BOW,3,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10018,1986.00000000000,BOW3M,HARDWOOD,9,Blue Oak Woodland,BOW,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10019,40.00000000000,BOP4S,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10020,244.00000000000,BOW4S,HARDWOOD,9,Blue Oak Woodland,BOW,4,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10021,1980.00000000000,BOW2S,HARDWOOD,9,Blue Oak Woodland,BOW,2,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10022,994.00000000000,BOP2P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10023,309.00000000000,BOP2S,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10024,452.00000000000,BOP2M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10025,55938.00000000000,SMC4M,CONIFER,51,Sierran Mixed Conifer,SMC,4,M,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10026,2810.00000000000,BOW2P,HARDWOOD,9,Blue Oak Woodland,BOW,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10027,145.00000000000,VRI3P,HARDWOOD,56,Valley Foothill Riparian,VRI,3,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-SouthInterior,2008
10028,1294.00000000000,AGSXX,HERBACEOUS,3,Annual Grassland,AGS,X,X,60.00000000000,Herbaceous,60,Herbaceous,CALVEG-SouthInterior,2001
10029,609.00000000000,BOW4P,HARDWOOD,9,Blue Oak Woodland,BOW,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10030,10630.00000000000,SMC4S,CONIFER,51,Sierran Mixed Conifer,SMC,4,S,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10031,28.00000000000,VRI2P,HARDWOOD,56,Valley Foothill Riparian,VRI,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-SouthInterior,2008
10032,10892.00000000000,AGSXX,HERBACEOUS,3,Annual Grassland,AGS,X,X,60.00000000000,Herbaceous,60,Herbaceous,DFW-McKenziePreserve,2009
10033,19.00000000000,DRI2D,HARDWOOD,15,Desert Riparian,DRI,2,D,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthSierran,2008
10034,25.00000000000,DRI2D,HARDWOOD,15,Desert Riparian,DRI,2,D,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthInterior,2008
10035,12.00000000000,DRI3D,HARDWOOD,15,Desert Riparian,DRI,3,D,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthSierran,2008
10036,885.00000000000,BOW3D,HARDWOOD,9,Blue Oak Woodland,BOW,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10037,744.00000000000,BOW4D,HARDWOOD,9,Blue Oak Woodland,BOW,4,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10038,1296.00000000000,URBXX,URBAN,53,Urban,URB,X,X,80.00000000000,Urban,80,Urban,DFW-McKenziePreserve,2009
10039,88.00000000000,CPC3P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2009
10040,453.00000000000,BOW2M,HARDWOOD,9,Blue Oak Woodland,BOW,2,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10041,138.00000000000,DRI3M,HARDWOOD,15,Desert Riparian,DRI,3,M,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthInterior,2008
10042,144.00000000000,BOW2D,HARDWOOD,9,Blue Oak Woodland,BOW,2,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10043,539.00000000000,BOW4M,HARDWOOD,9,Blue Oak Woodland,BOW,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10044,232.00000000000,VRI3M,HARDWOOD,56,Valley Foothill Riparian,VRI,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10045,189.00000000000,BOP3D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10046,144697.00000000000,PJN3M,CONIFER,40,Pinyon-Juniper,PJN,3,M,30.00000000000,Conifer,32,Conifer Woodland,DFW-CentralMojave_MDEP,2000
10047,213.00000000000,BOP4D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10048,22.00000000000,BOP2D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10049,43.00000000000,MRI2M,HARDWOOD,37,Montane Riparian,MRI,2,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2008
10050,15.00000000000,RIVXX,WATER,43,Riverine,RIV,X,X,90.00000000000,Water,90,Water,DFW-McKenziePreserve,2009
10051,47.00000000000,DRI3D,HARDWOOD,15,Desert Riparian,DRI,3,D,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthInterior,2008
10052,181.00000000000,MRI3D,HARDWOOD,37,Montane Riparian,MRI,3,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2008
10053,11.00000000000,MRI2P,HARDWOOD,37,Montane Riparian,MRI,2,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2008
10054,1.00000000000,URB3M,URBAN,53,Urban,URB,3,M,80.00000000000,Urban,80,Urban,DFW-McKenziePreserve,2009
10055,2.00000000000,URBXM,URBAN,53,Urban,URB,X,M,80.00000000000,Urban,80,Urban,DFW-McKenziePreserve,2009
10056,106572.00000000000,VINXX,AGRICULTURE,75,Vineyard,VIN,X,X,10.00000000000,Agriculture,10,Agriculture,CALVEG-CentralCoast,2000
10057,41.00000000000,BOW5D,HARDWOOD,9,Blue Oak Woodland,BOW,5,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10058,5.00000000000,BOP5P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,5,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10059,16.00000000000,BOW5P,HARDWOOD,9,Blue Oak Woodland,BOW,5,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10060,163.00000000000,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.00000000000,Barren/Other,20,Barren/Other,DFW-McKenziePreserve,2009
10061,435.00000000000,PGSXX,HERBACEOUS,39,Perennial Grassland,PGS,X,X,60.00000000000,Herbaceous,60,Herbaceous,CALVEG-SouthInterior,2008
10062,4188.00000000000,ASCXX,SHRUB,4,Alkali Desert Scrub,ASC,X,X,40.00000000000,Desert,41,Desert Shrub,CALVEG-CentralValley,2001
10063,7.00000000000,ASP2D,HARDWOOD,5,Aspen,ASP,2,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2008
10064,27.00000000000,ASP2M,HARDWOOD,5,Aspen,ASP,2,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-SouthInterior,2008
10065,93.00000000000,VRI2S,HARDWOOD,56,Valley Foothill Riparian,VRI,2,S,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2009
10066,35.00000000000,VOW4P,HARDWOOD,55,Valley Oak Woodland,VOW,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10067,131.00000000000,LPN2S,CONIFER,29,Lodgepole Pine,LPN,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-SouthSierran,2007
10068,27.00000000000,FEWXX,HERBACEOUS,22,Fresh Emergent Wetland,FEW,X,X,100.00000000000,Wetland,100,Wetland,DFW-McKenziePreserve,2009
10069,141.00000000000,RDW4P,CONIFER,44,Redwood,RDW,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2009
10070,50.00000000000,DORXX,AGRICULTURE,67,Deciduous Orchard,DOR,X,X,10.00000000000,Agriculture,10,Agriculture,CALVEG-SouthSierran,2007
10071,2442.00000000000,MRI4M,HARDWOOD,37,Montane Riparian,MRI,4,M,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10072,10048.00000000000,MHW3S,HARDWOOD,36,Montane Hardwood,MHW,3,S,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10073,2995.00000000000,WFR4P,CONIFER,58,White Fir,WFR,4,P,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10074,305.00000000000,MRI4S,HARDWOOD,37,Montane Riparian,MRI,4,S,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10075,2.00000000000,PJN5S,CONIFER,40,Pinyon-Juniper,PJN,5,S,30.00000000000,Conifer,32,Conifer Woodland,DFW-CentralMojave_MDEP,2000
10076,11977.00000000000,PJN3M,CONIFER,40,Pinyon-Juniper,PJN,3,M,30.00000000000,Conifer,32,Conifer Woodland,NPS-SEKI,2009
10077,122.00000000000,MHC5S,CONIFER,35,Montane Hardwood-Conifer,MHC,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2008
10078,18738.00000000000,MHW3P,HARDWOOD,36,Montane Hardwood,MHW,3,P,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10079,10736.00000000000,VRIXX,SHRUB,56,Valley Foothill Riparian,VRI,X,X,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2009
10080,51129.00000000000,MHW3M,HARDWOOD,36,Montane Hardwood,MHW,3,M,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10081,390.00000000000,MHC4S,CONIFER,35,Montane Hardwood-Conifer,MHC,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2009
10082,8165.00000000000,PJN3P,CONIFER,40,Pinyon-Juniper,PJN,3,P,30.00000000000,Conifer,32,Conifer Woodland,NPS-SEKI,2009
10083,884916.00000000000,ASCXX,SHRUB,4,Alkali Desert Scrub,ASC,X,X,40.00000000000,Desert,41,Desert Shrub,CALVEG-CentralValley,2000
10084,16.00000000000,VRI4D,HARDWOOD,56,Valley Foothill Riparian,VRI,4,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10085,13774.00000000000,PJN3S,CONIFER,40,Pinyon-Juniper,PJN,3,S,30.00000000000,Conifer,32,Conifer Woodland,NPS-SEKI,2009
10086,52.00000000000,VRI3D,HARDWOOD,56,Valley Foothill Riparian,VRI,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10087,147556.00000000000,MHW3D,HARDWOOD,36,Montane Hardwood,MHW,3,D,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10088,87.00000000000,MRI5M,HARDWOOD,37,Montane Riparian,MRI,5,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,2000
10089,638.00000000000,DRI3S,HARDWOOD,15,Desert Riparian,DRI,3,S,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthInterior,2008
10090,193.00000000000,PJN3S,CONIFER,40,Pinyon-Juniper,PJN,3,S,30.00000000000,Conifer,32,Conifer Woodland,CALVEG-SouthInterior,2008
10091,3053.00000000000,MRI4D,HARDWOOD,37,Montane Riparian,MRI,4,D,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10092,18.00000000000,VRI2P,HARDWOOD,56,Valley Foothill Riparian,VRI,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10093,23.00000000000,VRI3P,HARDWOOD,56,Valley Foothill Riparian,VRI,3,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10094,1.00000000000,VRI4P,HARDWOOD,56,Valley Foothill Riparian,VRI,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10095,34.00000000000,EUC5S,HARDWOOD,77,Eucalyptus,EUC,5,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10096,50.00000000000,MHC5P,CONIFER,35,Montane Hardwood-Conifer,MHC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2008
10097,2.00000000000,RDW5P,CONIFER,44,Redwood,RDW,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2009
10098,22566.00000000000,SMC4P,CONIFER,51,Sierran Mixed Conifer,SMC,4,P,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10099,117.00000000000,DRI3S,HARDWOOD,15,Desert Riparian,DRI,3,S,40.00000000000,Desert,42,Desert Woodland,CALVEG-SouthSierran,2001
10100,2.00000000000,EUC2S,HARDWOOD,77,Eucalyptus,EUC,2,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10101,432.00000000000,MHW4S,HARDWOOD,36,Montane Hardwood,MHW,4,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,2009
10102,190.00000000000,VRI2M,HARDWOOD,56,Valley Foothill Riparian,VRI,2,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10103,248959.00000000000,SMC4D,CONIFER,51,Sierran Mixed Conifer,SMC,4,D,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10104,15.00000000000,VOW3M,HARDWOOD,55,Valley Oak Woodland,VOW,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10105,1.00000000000,VOW4M,HARDWOOD,55,Valley Oak Woodland,VOW,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10106,2.00000000000,VOW2M,HARDWOOD,55,Valley Oak Woodland,VOW,2,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10107,8.00000000000,RDW3P,CONIFER,44,Redwood,RDW,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralCoast,2009
10108,34.00000000000,VRI4M,HARDWOOD,56,Valley Foothill Riparian,VRI,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10109,10.00000000000,BOP5D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,5,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10110,57.00000000000,MRI3P,HARDWOOD,37,Montane Riparian,MRI,3,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-GreatBasin,2008
10111,23164.00000000000,JPN4D,CONIFER,24,Jeffrey Pine,JPN,4,D,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10112,1359.00000000000,RIVXX,WATER,43,Riverine,RIV,X,X,90.00000000000,Water,90,Water,CALVEG-CentralCoast,2000
10113,10115.00000000000,WFR4M,CONIFER,58,White Fir,WFR,4,M,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10114,34305.00000000000,JST2S,HARDWOOD,25,Joshua Tree,JST,2,S,40.00000000000,Desert,42,Desert Woodland,DFW-CentralMojave_MDEP/CALFIRE update,2000
10115,1463.00000000000,MRI3D,HARDWOOD,37,Montane Riparian,MRI,3,D,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10116,18.00000000000,EUC3P,HARDWOOD,77,Eucalyptus,EUC,3,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10117,7.00000000000,EUC2P,HARDWOOD,77,Eucalyptus,EUC,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-McKenziePreserve,2009
10118,30.00000000000,MRI3M,HARDWOOD,37,Montane Riparian,MRI,3,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-GreatBasin,2008
10119,44013.00000000000,WFR4D,CONIFER,58,White Fir,WFR,4,D,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10120,594.00000000000,FEWXX,HERBACEOUS,22,Fresh Emergent Wetland,FEW,X,X,100.00000000000,Wetland,100,Wetland,CALVEG-SouthInterior,2001
10121,265.00000000000,DSWXX,SHRUB,19,Desert Wash,DSW,X,X,40.00000000000,Desert,41,Desert Shrub,CALVEG-SouthInterior,2001
10122,344.00000000000,MHW4S,HARDWOOD,36,Montane Hardwood,MHW,4,S,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10123,1131.00000000000,WFR4S,CONIFER,58,White Fir,WFR,4,S,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10124,811.00000000000,PPN3S,CONIFER,42,Ponderosa Pine,PPN,3,S,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10125,518.00000000000,MRI3M,HARDWOOD,37,Montane Riparian,MRI,3,M,50.00000000000,Hardwood,51,Hardwood Forest,NPS-SEKI,2009
10126,837.00000000000,SMC3P,CONIFER,51,Sierran Mixed Conifer,SMC,3,P,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10127,12.00000000000,JUN4M,CONIFER,26,Juniper,JUN,4,M,30.00000000000,Conifer,32,Conifer Woodland,CALVEG-GreatBasin,2008
10128,4004.00000000000,PGSXX,HERBACEOUS,39,Perennial Grassland,PGS,X,X,60.00000000000,Herbaceous,60,Herbaceous,CALVEG-SouthInterior,2001
10129,444.00000000000,SMC3S,CONIFER,51,Sierran Mixed Conifer,SMC,3,S,30.00000000000,Conifer,31,Conifer Forest,NPS-SEKI,2009
10130,43.00000000000,VOW4D,HARDWOOD,55,Valley Oak Woodland,VOW,4,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2009
